,TM Number,Period,Date String,Uncertain,Date (Start),Date (End),Provenance,Language
13169,54049,2nd - 3rd century AD,AD 100 - 299,False,100,299,Sohag,Demotic
13170,54050,2nd - 3rd century AD,AD 100 - 299,False,100,299,Sohag,Demotic
13171,54056,third quarter 3rd century AD,AD 250 - 275,False,250,275,Sohag,Demotic / Greek
13172,54057,2nd century AD,AD 100 - 199,False,100,199,Sohag,Demotic
13173,54058,,AD 61 Feb 15,False,61,,Per-nebet-oudji,Demotic
13174,54059,year 2 of Ptolemaeus VI,BC 180 Oct 7 - 179 Oct 6,False,-180,-179,Pathyris (Gebelein),Demotic
13175,54060,,BC 167 - 165,False,-167,-165,Pathyris (Gebelein),Demotic
13176,54062,year 25 of Ptolemaeus X ?,BC 90 Sep 15 - 89 Sep 13?,True,-90,-89,Memnoneia - Djeme (Thebes west),Demotic
13177,54063,year 31 of Ptolemaeus VI,BC 151 Sep 30 - 150 Sep 29?,True,-151,-150,Memnoneia - Djeme (Thebes west),Demotic
13178,54064,year 32 of Ptolemaeus VI,BC 150 Sep 30 - 149 Sep 28?,True,-150,-149,Memnoneia - Djeme (Thebes west),Demotic
13179,54065,year 46 of Ptolemaeus VIII,BC 125 Sep 23 - 124 Sep 22,False,-125,-124,Memnoneia - Djeme (Thebes west),Demotic
13180,54066,year 54 of Ptolemaeus VIII becomes year 1 of Cleopatra III and year 1 of Ptolemaeus IX,BC 117 Sep 21 - 116 Sep 20,False,-117,-116,Memnoneia - Djeme (Thebes west),Demotic
13181,54067,,BC 120 - 116,False,-120,-116,Memnoneia - Djeme (Thebes west),Demotic
13182,54068,,BC 113 Mar 30?,True,-113,,Memnoneia - Djeme (Thebes west),Demotic
13183,54069,year 8 of Ptolemaeus XII ?,BC 74 Sep 11 - 73 Sep 9?,True,-74,-73,Memnoneia - Djeme (Thebes west),Demotic
13184,54070,year 8 of Ptolemaeus XII ?,BC 74 Sep 11 - 73 Sep 9?,True,-74,-73,Memnoneia - Djeme (Thebes west),Demotic
13185,54071,year 9 of Ptolemaeus XII ?,BC 73 Sep 10 - 72 Sep 9?,True,-73,-72,Memnoneia - Djeme (Thebes west),Demotic
13186,54072,year 10 of Ptolemaeus XII ?,BC 72 Sep 10 - 71 Sep 9?,True,-72,-71,Memnoneia - Djeme (Thebes west),Demotic
13187,54073,year 10 of Ptolemaeus XII ?,BC 72 Sep 10 - 71 Sep 9?,True,-72,-71,Memnoneia - Djeme (Thebes west),Demotic
13188,54074,year 19 of Ptolemaeus XII ?,BC 63 Sep 8 - 62 Sep 7?,True,-63,-62,Memnoneia - Djeme (Thebes west),Demotic
13189,54075,year 24 of Ptolemaeus XII and year 2 of Berenice IV,BC 58 Sep 7 - 57 Sep 5,False,-58,-57,Memnoneia - Djeme (Thebes west),Demotic
13190,54076,year 24 of Ptolemaeus XII and year 2 of Berenice IV,BC 58 Sep 7 - 57 Sep 5,False,-58,-57,Memnoneia - Djeme (Thebes west),Demotic
13191,54077,,BC 89 Mar 4?,True,-89,,Dios Polis (Thebes east),Demotic
13192,54078,,BC 89 Feb 12 - Mar 12?,True,-89,,Dios Polis (Thebes east),Demotic
13193,54079,,BC 88 Apr 12 - May 11,False,-88,,Dios Polis (Thebes east),Demotic
13194,54080,year 30 of Ptolemaeus VIII,BC 141 Sep 27 - 140 Sep 26?,True,-141,-140,Dios Polis (Thebes east),Demotic
13195,54081,year 38 of Ptolemaeus VIII,BC 133 Sep 25 - 132 Sep 24,False,-133,-132,Dios Polis (Thebes east),Demotic
13196,54082,year 41 of Ptolemaeus VIII or year 2 of Cleopatra II / Harsiesis,BC 130 Sep 25 - 129 Sep 23?,True,-130,-129,Dios Polis (Thebes east),Demotic
13197,54083,year 42 of Ptolemaeus VIII,BC 129 Sep 24 - 128 Sep 23,False,-129,-128,Dios Polis (Thebes east),Demotic
13198,54084,year 48 of Ptolemaeus VIII,BC 123 Sep 23 - 122 Sep 22,False,-123,-122,Dios Polis (Thebes east),Demotic
13199,54085,year 5 of Cleopatra III and year 5 of Ptolemaeus IX,BC 113 Sep 20 - 112 Sep 19?,True,-113,-112,Dios Polis (Thebes east),Demotic
13200,54086,year 10 of Cleopatra III and year 10 of Ptolemaeus IX,BC 108 Sep 19 - 107 Sep 18?,True,-108,-107,Dios Polis (Thebes east),Demotic
13201,54087,year 14 of Cleopatra III and year 11 of Ptolemaeus X,BC 104 Sep 18 - 103 Sep 17?,True,-104,-103,Dios Polis (Thebes east),Demotic
13202,54089,year 22 of Ptolemaeus XII,BC 60 Sep 7 - 59 Sep 6?,True,-60,-59,Dios Polis (Thebes east),Demotic
13203,54090,year 8 of Ptolemaeus XII,BC 74 Sep 11 - 73 Sep 9?,True,-74,-73,Dios Polis (Thebes east),Demotic
13204,54091,,BC 88,False,-88,,Dios Polis (Thebes east),Demotic
13205,54092,,BC 9 Sep 26 - 8 Aug 22,False,-9,-8,Memnoneia - Djeme (Thebes west),Demotic
13206,54093,,BC 233 Jan 20,False,-233,,Apollonopolis (Edfu),Demotic
13207,54094,,BC 234 Mar 29?,True,-234,,Apollonopolis (Edfu),Demotic
13208,54095,,BC 234 May 6,False,-234,,Apollonopolis (Edfu),Demotic
13209,54096,,BC 233 May 17,False,-233,,Apollonopolis (Edfu),Demotic
13210,54097,,BC 234 Jun 4,False,-234,,Apollonopolis (Edfu),Demotic
13211,54098,,BC 234 May 28,False,-234,,Apollonopolis (Edfu),Demotic
13212,54099,,BC 234 Jul 29,False,-234,,Apollonopolis (Edfu),Demotic
13213,541,Ptolemaic period,BC 332 - 30,False,-332,-30,Pathyris (Gebelein),Demotic
13214,54100,,BC 233 Nov 20,False,-233,,Apollonopolis (Edfu),Demotic
13215,54101,,BC 234 Aug 22?,True,-234,,Apollonopolis (Edfu),Demotic
13216,54102,,BC 234 Sep 26,False,-234,,Apollonopolis (Edfu),Demotic
13217,54103,,BC 234 Jul 8,False,-234,,Apollonopolis (Edfu),Demotic
13218,54104,,BC 234 Aug 17,False,-234,,Apollonopolis (Edfu),Demotic
13219,54105,,BC 234 Sep 16,False,-234,,Apollonopolis (Edfu),Demotic
13220,54106,,BC 234 Aug 22 - Sep 22,False,-234,,Apollonopolis (Edfu),Demotic
13221,54107,,BC 234 Oct 15,False,-234,,Apollonopolis (Edfu),Demotic
13222,54108,,BC 233 Jan 19 - Feb 17,False,-233,,Apollonopolis (Edfu),Demotic
13223,54109,,BC 233 Feb 7,False,-233,,Apollonopolis (Edfu),Demotic
13224,54110,,BC 234 Dec 26,False,-234,,Apollonopolis (Edfu),Demotic
13225,54111,,BC 233 Mar 19 - Apr 17,False,-233,,Apollonopolis (Edfu),Demotic
13226,54112,,BC 233 Apr 12?,True,-233,,Apollonopolis (Edfu),Demotic
13227,54113,,BC 231 Feb 21,False,-231,,Apollonopolis (Edfu),Demotic
13228,54114,,BC 114 Nov 2,False,-114,,Pathyris (Gebelein),Demotic
13229,54115,1st - 2nd century AD,AD 1 - 199,False,1,199,Terenouthis (Kom Abu Billo),Demotic
13230,54116,,AD 3 Sep 18?,True,3,,Terenouthis (Kom Abu Billo),Demotic
13231,54117,1st - 2nd century AD,AD 1 - 199,False,1,199,Terenouthis (Kom Abu Billo),Demotic
13232,54118,1st - 2nd century AD,AD 1 - 199,False,1,199,Terenouthis (Kom Abu Billo),Demotic
13233,54119,1st - 2nd century AD,AD 1 - 199,False,1,199,Terenouthis (Kom Abu Billo),Demotic
13234,54120,1st - 2nd century AD,AD 1 - 199,False,1,199,Terenouthis (Kom Abu Billo),Demotic
13235,54121,Roman period,BC 30 - AD 284,False,-30,284,Terenouthis (Kom Abu Billo),Demotic
13236,54122,,AD 5 Dec 14,False,5,,Terenouthis (Kom Abu Billo),Demotic
13237,54123,Roman period,BC 30 - AD 284,False,-30,284,Terenouthis (Kom Abu Billo),Demotic
13238,54124,Roman period,BC 30 - AD 284,False,-30,284,Terenouthis (Kom Abu Billo),Demotic
13239,54125,Roman period,BC 30 - AD 284,False,-30,284,Terenouthis (Kom Abu Billo),Demotic
13240,54126,1st century BC - 1st century AD,BC 99 - AD 99,False,-99,99,Panopolis (Akhmim),Demotic
13241,54127,1st century BC - 1st century AD,BC 99 - AD 99,False,-99,99,Panopolis (Akhmim),Demotic
13242,54128,2nd century BC,BC 199 - 100,False,-199,-100,Tebtynis (Umm el-Baragat),Demotic
13243,54129,,BC 6 Jun 26,False,-6,,Apollonopolis (Edfu),Demotic
13244,54130,,BC 4 Feb 25,False,-4,,Apollonopolis (Edfu),Demotic
13245,54131,,BC 4 Jun 2,False,-4,,Apollonopolis (Edfu),Demotic
13246,54132,,BC 4 Jun 18,False,-4,,Apollonopolis (Edfu),Demotic
13247,54133,,AD 1 Jun 15,False,1,,Apollonopolis (Edfu),Demotic
13248,54134,,AD 1 Oct 27?,True,1,,Apollonopolis (Edfu),Demotic
13249,54135,,AD 5 May 1,False,5,,Apollonopolis (Edfu),Demotic
13250,54136,year 34 of Augustus ?,AD 4 Aug 29 - 5 Aug 28?,True,4,5,Apollonopolis (Edfu),Demotic
13251,54137,,AD 8 May 1,False,8,,Apollonopolis (Edfu),Demotic
13252,54138,,AD 8 Jun 12,False,8,,Apollonopolis (Edfu),Demotic
13253,54139,,AD 9 Jul 16,False,9,,Apollonopolis (Edfu),Demotic
13254,54140,,AD 9 Oct 8,False,9,,Apollonopolis (Edfu),Demotic
13255,54141,,AD 9 Oct 20,False,9,,Apollonopolis (Edfu),Demotic
13256,54142,,AD 9 Oct 21,False,9,,Apollonopolis (Edfu),Demotic
13257,54143,,AD 10 May 1,False,10,,Apollonopolis (Edfu),Demotic
13258,54144,,AD 11 Jul 30,False,11,,Apollonopolis (Edfu),Demotic
13259,54145,,AD 12 Apr 26,False,12,,Apollonopolis (Edfu),Demotic
13260,54146,,AD 12 May 15,False,12,,Apollonopolis (Edfu),Demotic
13261,54147,,AD 12 May 25,False,12,,Apollonopolis (Edfu),Demotic
13262,54148,,AD 12 Jul 21?,True,12,,Apollonopolis (Edfu),Demotic
13263,54149,,AD 12 Nov 2,False,12,,Apollonopolis (Edfu),Demotic
13264,54150,,AD 17 May 28,False,17,,Apollonopolis (Edfu),Demotic
13265,54151,,AD 19 Apr 18?,True,19,,Apollonopolis (Edfu),Demotic
13266,54152,,AD 24 Jun 19,False,24,,Apollonopolis (Edfu),Demotic
13267,54153,,AD 14 Dec 23,False,14,,Apollonopolis (Edfu),Demotic
13268,54154,,AD 15 Nov 26,False,15,,Apollonopolis (Edfu),Demotic
13269,54155,,AD 16 Nov 20?,True,16,,Apollonopolis (Edfu),Demotic
13270,54156,,BC 101 Feb 28,False,-101,,Apollonopolis (Edfu),Demotic
13271,54157,,BC 287 Jun 14 - 204 May 24,False,-287,-204,Apollonopolis (Edfu),Demotic
13272,54158,,BC 2 May 5,False,-2,,Apollonopolis (Edfu),Demotic
13273,54160,Ptolemaic period,BC 332 - 30,False,-332,-30,Wadi Hammamat,Demotic
13274,54162,,BC 332 - AD 50,False,-332,50,Memnoneia - Djeme (Thebes west),Demotic
13275,54164,Ptolemaic period,BC 332 - 30,False,-332,-30,Memnoneia - Djeme (Thebes west),Demotic / Hieroglyphic
13276,54165,Ptolemaic period,BC 332 - 30,False,-332,-30,Memnoneia - Djeme (Thebes west),Demotic
13277,54166,early 3rd century BC,BC 299 - 275,False,-299,-275,Memnoneia - Djeme (Thebes west),Demotic
13278,54167,early 3rd century BC,BC 299 - 275,False,-299,-275,Memnoneia - Djeme (Thebes west),Demotic
13279,54168,early 3rd century BC,BC 299 - 275,False,-299,-275,Memnoneia - Djeme (Thebes west),Demotic
